Date,SP500_price,NASDAQ_price,ARKK_price,IVV_price,QQQ_price,SPY_price,VTI_price,SP500_ret,NASDAQ_ret,ARKK_ret,IVV_ret,QQQ_ret,SPY_ret,VTI_ret
2019-06-24,2945.35009765625,8005.7001953125,43.20210647583008,267.58380126953125,181.03761291503906,267.32122802734375,136.2386474609375,-0.0017318870104667816,-0.003238384572089803,-0.014304507801671473,-0.0010148006862864545,3.177652522268204e-05,-0.0012242428126046923,-0.005573820629339976
2019-06-25,2917.3798828125,7884.72021484375,42.88380432128906,264.9918518066406,177.9298553466797,264.6993713378906,134.94773864746094,-0.009496397343734198,-0.015111730081971642,-0.007367746170411693,-0.00968649615781414,-0.01716636404070271,-0.009807888093290251,-0.009475349598187188
2019-06-26,2913.780029296875,7909.97021484375,43.10565185546875,264.6927795410156,178.75732421875,264.435302734375,134.6931915283203,-0.0012339337557076835,0.0032023964467964294,0.005173224197125403,-0.0011286092896291011,0.00465053416953598,-0.000997617040724097,-0.0018862644286734565
2019-06-27,2924.919921875,7967.759765625,44.19559097290039,265.78033447265625,179.4404296875,265.373046875,135.50225830078125,0.003823175554131808,0.007305912564980588,0.025285294863099494,0.004108744233698003,0.0038214124749040845,0.003546213878889537,0.006006738449662707
2019-06-28,2941.760009765625,8006.240234375,46.279014587402344,267.1124572753906,179.67137145996094,266.738525390625,136.44769287109375,0.0057574526279098315,0.004829521707722106,0.047140983266395375,0.005012119521098146,0.0012870108083398168,0.00514550566346017,0.006977260616674474
2019-07-01,2964.330078125,8091.16015625,46.22114181518555,269.4414978027344,182.09596252441406,269.16015625,137.41143798828125,0.007672301032188189,0.010606716684617323,-0.0012505186796382128,0.008719325751784579,0.013494587617111975,0.009078669291691766,0.007063110389839755
2019-07-02,2973.010009765625,8109.08984375,45.75815963745117,270.26617431640625,182.81756591796875,269.8611145019531,137.72959899902344,0.002928125887423194,0.0022159600296813853,-0.010016675476897552,0.0030606885739465906,0.003962764377370309,0.0026042422538277155,0.0023153895730958496
2019-07-03,2995.820068359375,8170.22998046875,46.356178283691406,272.30517578125,184.19345092773438,272.01873779296875,138.7659454345703,0.007672378673070135,0.0075397039491273965,0.013069114907120927,0.0075444197558243165,0.007526000047407777,0.007995310087552499,0.007524500492840591
2019-07-05,2990.409912109375,8161.7900390625,46.10540008544922,271.9608459472656,183.81825256347656,271.7092590332031,138.68417358398438,-0.00180590159841032,-0.0010330114851633265,-0.005409811755996641,-0.0012644997767541355,-0.002036979938038197,-0.0011377111822390429,-0.0005892789497441431
2019-07-08,2975.949951171875,8098.3798828125,45.67134475708008,270.5561218261719,182.52896118164062,270.2161865234375,137.9386749267578,-0.004835444424841517,-0.00776914818275376,-0.009414414093895429,-0.005165170435475597,-0.007013946459918152,-0.005495110895662125,-0.005375513571309609
2019-07-09,2979.6298828125,8141.72998046875,46.53944396972656,270.99114990234375,183.4429931640625,270.5530090332031,138.18411254882812,0.0012365569653400854,0.005352934572537604,0.0190075246801642,0.001607903281713119,0.005007599761181369,0.0012464927216209176,0.0017793241975148089
2019-07-10,2993.070068359375,8202.5302734375,46.85774230957031,272.2326965332031,185.27105712890625,271.8457336425781,138.747802734375,0.0045106896075925995,0.007467736355124099,0.006839324080682996,0.004581502500383472,0.009965297301973264,0.004778082542842288,0.004079269137019503
